scenario,model_name,method,seed,step,agent_idx,utility
high_conflict_exact_vs_approx,exact,best_response,109,10,0,0.11583504901625932
high_conflict_exact_vs_approx,exact,best_response,109,10,1,0.15079534058349517
high_conflict_exact_vs_approx,exact,best_response,109,10,2,0.22256291605643003
high_conflict_exact_vs_approx,exact,best_response,109,11,0,0.12122473781669046
high_conflict_exact_vs_approx,exact,best_response,109,11,1,0.14127685601230716
high_conflict_exact_vs_approx,exact,best_response,109,11,2,0.21962301593852965
high_conflict_exact_vs_approx,exact,best_response,109,12,0,0.13769945025242392
high_conflict_exact_vs_approx,exact,best_response,109,12,1,0.13077831206863375
high_conflict_exact_vs_approx,exact,best_response,109,12,2,0.2171838805936938
high_conflict_exact_vs_approx,exact,best_response,109,13,0,0.15151847360473683
high_conflict_exact_vs_approx,exact,best_response,109,13,1,0.11139895213472549
high_conflict_exact_vs_approx,exact,best_response,109,13,2,0.22884395607053568
high_conflict_exact_vs_approx,exact,best_response,109,14,0,0.16508697969595568
high_conflict_exact_vs_approx,exact,best_response,109,14,1,0.09731689950641967
high_conflict_exact_vs_approx,exact,best_response,109,14,2,0.23771964376639815
high_conflict_exact_vs_approx,exact,best_response,109,15,0,0.1609309512116176
high_conflict_exact_vs_approx,exact,best_response,109,15,1,0.09257620666587645
high_conflict_exact_vs_approx,exact,best_response,109,15,2,0.24122921760229296
high_conflict_exact_vs_approx,exact,best_response,109,16,0,0.15799489657131255
high_conflict_exact_vs_approx,exact,best_response,109,16,1,0.09692518807944041
high_conflict_exact_vs_approx,exact,best_response,109,16,2,0.2383239774908652
high_conflict_exact_vs_approx,exact,best_response,109,17,0,0.16286879362196846
high_conflict_exact_vs_approx,exact,best_response,109,17,1,0.09085803525602372
high_conflict_exact_vs_approx,exact,best_response,109,17,2,0.2420635874486461
high_conflict_exact_vs_approx,exact,best_response,109,18,0,0.15664917807476397
high_conflict_exact_vs_approx,exact,best_response,109,18,1,0.09745694935193322
high_conflict_exact_vs_approx,exact,best_response,109,18,2,0.23752732281977731
high_conflict_exact_vs_approx,exact,best_response,110,0,0,-0.2808024688849418
high_conflict_exact_vs_approx,exact,best_response,110,0,1,0.0947750067629467
high_conflict_exact_vs_approx,exact,best_response,110,0,2,-0.28245197370608244
high_conflict_exact_vs_approx,exact,best_response,110,1,0,0.11808201831415682
high_conflict_exact_vs_approx,exact,best_response,110,1,1,-0.015317817929567712
high_conflict_exact_vs_approx,exact,best_response,110,1,2,0.012179957568654406
high_conflict_exact_vs_approx,exact,best_response,110,2,0,0.15705040988404026
high_conflict_exact_vs_approx,exact,best_response,110,2,1,0.06131967853895895
high_conflict_exact_vs_approx,exact,best_response,110,2,2,0.11442204269603078
high_conflict_exact_vs_approx,exact,best_response,110,3,0,0.15821431183428358
high_conflict_exact_vs_approx,exact,best_response,110,3,1,0.10072148939260359
high_conflict_exact_vs_approx,exact,best_response,110,3,2,0.1836509936675686
high_conflict_exact_vs_approx,exact,best_response,110,4,0,0.14825514205934567
high_conflict_exact_vs_approx,exact,best_response,110,4,1,0.1411214988030569
high_conflict_exact_vs_approx,exact,best_response,110,4,2,0.19304465377237678
high_conflict_exact_vs_approx,exact,best_response,110,5,0,0.13117205125056833
high_conflict_exact_vs_approx,exact,best_response,110,5,1,0.15639291452582715
high_conflict_exact_vs_approx,exact,best_response,110,5,2,0.19008485672322037
high_conflict_exact_vs_approx,exact,best_response,110,6,0,0.12655523561699256
high_conflict_exact_vs_approx,exact,best_response,110,6,1,0.14773770648484857
high_conflict_exact_vs_approx,exact,best_response,110,6,2,0.18379533550500335
high_conflict_exact_vs_approx,exact,best_response,110,7,0,0.1312935560278797
high_conflict_exact_vs_approx,exact,best_response,110,7,1,0.1321403793528236
high_conflict_exact_vs_approx,exact,best_response,110,7,2,0.20760607244603246
high_conflict_exact_vs_approx,exact,best_response,110,8,0,0.13913168089324587
high_conflict_exact_vs_approx,exact,best_response,110,8,1,0.11074073063765659
high_conflict_exact_vs_approx,exact,best_response,110,8,2,0.23327564279994262
high_conflict_exact_vs_approx,exact,best_response,110,9,0,0.1353423696260353
high_conflict_exact_vs_approx,exact,best_response,110,9,1,0.11560306319824903
high_conflict_exact_vs_approx,exact,best_response,110,9,2,0.2253358325786253
high_conflict_exact_vs_approx,exact,best_response,110,10,0,0.15143477598573868
high_conflict_exact_vs_approx,exact,best_response,110,10,1,0.10922858436701426
high_conflict_exact_vs_approx,exact,best_response,110,10,2,0.22507570817109762
high_conflict_exact_vs_approx,exact,best_response,110,11,0,0.16340283177067547
high_conflict_exact_vs_approx,exact,best_response,110,11,1,0.094554997627566
high_conflict_exact_vs_approx,exact,best_response,110,11,2,0.23765391209795111
high_conflict_exact_vs_approx,exact,best_response,110,12,0,0.1577687725790613
high_conflict_exact_vs_approx,exact,best_response,110,12,1,0.09220753036913047
high_conflict_exact_vs_approx,exact,best_response,110,12,2,0.24130430558744176
high_conflict_exact_vs_approx,exact,best_response,110,13,0,0.161072863806954
high_conflict_exact_vs_approx,exact,best_response,110,13,1,0.0968930758046728
high_conflict_exact_vs_approx,exact,best_response,110,13,2,0.23876291884473616
high_conflict_exact_vs_approx,exact,best_response,110,14,0,0.15750646892987177
high_conflict_exact_vs_approx,exact,best_response,110,14,1,0.09473548416145379
high_conflict_exact_vs_approx,exact,best_response,110,14,2,0.23587218959444814
high_conflict_exact_vs_approx,exact,best_response,110,15,0,0.1591578878092139
high_conflict_exact_vs_approx,exact,best_response,110,15,1,0.09536125410552633
high_conflict_exact_vs_approx,exact,best_response,110,15,2,0.23803334126579156
high_conflict_exact_vs_approx,exact,projected_gradient,109,0,0,-0.11222958071484382
high_conflict_exact_vs_approx,exact,projected_gradient,109,0,1,-0.27099002788981685
high_conflict_exact_vs_approx,exact,projected_gradient,109,0,2,-0.3100798798805116
high_conflict_exact_vs_approx,exact,projected_gradient,109,1,0,-0.1104219523917574
high_conflict_exact_vs_approx,exact,projected_gradient,109,1,1,-0.2692691619861046
high_conflict_exact_vs_approx,exact,projected_gradient,109,1,2,-0.3081635773419938
high_conflict_exact_vs_approx,exact,projected_gradient,109,2,0,-0.10862301199920757
high_conflict_exact_vs_approx,exact,projected_gradient,109,2,1,-0.2675571104034808
high_conflict_exact_vs_approx,exact,projected_gradient,109,2,2,-0.3062521043017345
high_conflict_exact_vs_approx,exact,projected_gradient,109,3,0,-0.10683273177999225
high_conflict_exact_vs_approx,exact,projected_gradient,109,3,1,-0.2658538180458574
high_conflict_exact_vs_approx,exact,projected_gradient,109,3,2,-0.3043454530509681
high_conflict_exact_vs_approx,exact,projected_gradient,109,4,0,-0.10505108374084857
high_conflict_exact_vs_approx,exact,projected_gradient,109,4,1,-0.26415923006907144
high_conflict_exact_vs_approx,exact,projected_gradient,109,4,2,-0.30244361606706244
high_conflict_exact_vs_approx,exact,projected_gradient,110,0,0,-0.2808024688849418
high_conflict_exact_vs_approx,exact,projected_gradient,110,0,1,0.0947750067629467
high_conflict_exact_vs_approx,exact,projected_gradient,110,0,2,-0.28245197370608244
high_conflict_exact_vs_approx,exact,projected_gradient,110,1,0,-0.27956475720181867
high_conflict_exact_vs_approx,exact,projected_gradient,110,1,1,0.09710824540457919
high_conflict_exact_vs_approx,exact,projected_gradient,110,1,2,-0.2812329667685431
high_conflict_exact_vs_approx,exact,projected_gradient,110,2,0,-0.2783304265104786
high_conflict_exact_vs_approx,exact,projected_gradient,110,2,1,0.09942263192258993
high_conflict_exact_vs_approx,exact,projected_gradient,110,2,2,-0.2800191022060292
high_conflict_exact_vs_approx,exact,projected_gradient,110,3,0,-0.27709946395786145
high_conflict_exact_vs_approx,exact,projected_gradient,110,3,1,0.10171826307276804
high_conflict_exact_vs_approx,exact,projected_gradient,110,3,2,-0.27881035490171874
high_conflict_exact_vs_approx,exact,projected_gradient,110,4,0,-0.27587185696252786
high_conflict_exact_vs_approx,exact,projected_gradient,110,4,1,0.10399523580063424
high_conflict_exact_vs_approx,exact,projected_gradient,110,4,2,-0.2776066999216889
high_conflict_exact_vs_approx,exact,extra_gradient,109,0,0,-0.11222958071484382
high_conflict_exact_vs_approx,exact,extra_gradient,109,0,1,-0.27099002788981685
high_conflict_exact_vs_approx,exact,extra_gradient,109,0,2,-0.3100798798805116
high_conflict_exact_vs_approx,exact,extra_gradient,109,1,0,-0.11042673493641014
high_conflict_exact_vs_approx,exact,extra_gradient,109,1,1,-0.2692728844045831
high_conflict_exact_vs_approx,exact,extra_gradient,109,1,2,-0.3081680377510328
high_conflict_exact_vs_approx,exact,extra_gradient,109,2,0,-0.10863251987633205
high_conflict_exact_vs_approx,exact,extra_gradient,109,2,1,-0.2675645139263935
high_conflict_exact_vs_approx,exact,extra_gradient,109,2,2,-0.3062609946533853
high_conflict_exact_vs_approx,exact,extra_gradient,109,3,0,-0.1068469080088742
high_conflict_exact_vs_approx,exact,extra_gradient,109,3,1,-0.26586486175075846
high_conflict_exact_vs_approx,exact,extra_gradient,109,3,2,-0.3043587430440025
high_conflict_exact_vs_approx,exact,extra_gradient,109,4,0,-0.1050698715774534
high_conflict_exact_vs_approx,exact,extra_gradient,109,4,1,-0.2641738734228362
high_conflict_exact_vs_approx,exact,extra_gradient,109,4,2,-0.30246127556218844
high_conflict_exact_vs_approx,exact,extra_gradient,110,0,0,-0.2808024688849418
high_conflict_exact_vs_approx,exact,extra_gradient,110,0,1,0.0947750067629467
high_conflict_exact_vs_approx,exact,extra_gradient,110,0,2,-0.28245197370608244
high_conflict_exact_vs_approx,exact,extra_gradient,110,1,0,-0.2795670829363771
high_conflict_exact_vs_approx,exact,extra_gradient,110,1,1,0.09709850907920176
high_conflict_exact_vs_approx,exact,extra_gradient,110,1,2,-0.28123547479972916
high_conflict_exact_vs_approx,exact,extra_gradient,110,2,0,-0.27833506265782504
high_conflict_exact_vs_approx,exact,extra_gradient,110,2,1,0.09940328089782957
high_conflict_exact_vs_approx,exact,extra_gradient,110,2,2,-0.280024095467631
high_conflict_exact_vs_approx,exact,extra_gradient,110,3,0,-0.27710639538305315
high_conflict_exact_vs_approx,exact,extra_gradient,110,3,1,0.10168941840774431
high_conflict_exact_vs_approx,exact,extra_gradient,110,3,2,-0.27881781080660406
high_conflict_exact_vs_approx,exact,extra_gradient,110,4,0,-0.2758810687133823
high_conflict_exact_vs_approx,exact,extra_gradient,110,4,1,0.10395701797880996
high_conflict_exact_vs_approx,exact,extra_gradient,110,4,2,-0.2776165960936156
high_conflict_exact_vs_approx,no_mixing,best_response,109,0,0,-0.08828108019821951
high_conflict_exact_vs_approx,no_mixing,best_response,109,0,1,-0.2230033598730935
high_conflict_exact_vs_approx,no_mixing,best_response,109,0,2,-0.3071398438020064
high_conflict_exact_vs_approx,no_mixing,best_response,109,1,0,-0.09819039516990523
high_conflict_exact_vs_approx,no_mixing,best_response,109,1,1,-0.1841595195124485
high_conflict_exact_vs_approx,no_mixing,best_response,109,1,2,-0.016945955065734597
high_conflict_exact_vs_approx,no_mixing,best_response,109,2,0,0.06520340935685907
high_conflict_exact_vs_approx,no_mixing,best_response,109,2,1,0.06760144627496043
high_conflict_exact_vs_approx,no_mixing,best_response,109,2,2,0.2066557770414574
high_conflict_exact_vs_approx,no_mixing,best_response,109,3,0,0.008943140058127408
high_conflict_exact_vs_approx,no_mixing,best_response,109,3,1,0.11408036737563255
high_conflict_exact_vs_approx,no_mixing,best_response,109,3,2,0.337277264118428
high_conflict_exact_vs_approx,no_mixing,best_response,109,4,0,-0.10124033009087333
high_conflict_exact_vs_approx,no_mixing,best_response,109,4,1,-0.07051593251533803
high_conflict_exact_vs_approx,no_mixing,best_response,109,4,2,0.45923324719100417
high_conflict_exact_vs_approx,no_mixing,best_response,109,5,0,-0.0583806330250311
high_conflict_exact_vs_approx,no_mixing,best_response,109,5,1,0.07360041730015841
high_conflict_exact_vs_approx,no_mixing,best_response,109,5,2,-0.04642052409446985
high_conflict_exact_vs_approx,no_mixing,best_response,109,6,0,0.005244317950440086
high_conflict_exact_vs_approx,no_mixing,best_response,109,6,1,0.17611694308118966
high_conflict_exact_vs_approx,no_mixing,best_response,109,6,2,-0.01943543166398705
high_conflict_exact_vs_approx,no_mixing,best_response,109,7,0,0.06741867066713389
high_conflict_exact_vs_approx,no_mixing,best_response,109,7,1,0.2808442585213625
high_conflict_exact_vs_approx,no_mixing,best_response,109,7,2,-0.02041944608036124
high_conflict_exact_vs_approx,no_mixing,best_response,109,8,0,0.08784616005379708
high_conflict_exact_vs_approx,no_mixing,best_response,109,8,1,0.3283855747830966
high_conflict_exact_vs_approx,no_mixing,best_response,109,8,2,-0.0132664034017453
high_conflict_exact_vs_approx,no_mixing,best_response,109,9,0,0.18215598563163282
high_conflict_exact_vs_approx,no_mixing,best_response,109,9,1,0.08530708121027142
high_conflict_exact_vs_approx,no_mixing,best_response,109,9,2,0.015111989816757043
high_conflict_exact_vs_approx,no_mixing,best_response,109,10,0,0.28294730540593516
high_conflict_exact_vs_approx,no_mixing,best_response,109,10,1,0.21691612538412766
high_conflict_exact_vs_approx,no_mixing,best_response,109,10,2,-0.0698878753324845
high_conflict_exact_vs_approx,no_mixing,best_response,109,11,0,0.2786353912809386
high_conflict_exact_vs_approx,no_mixing,best_response,109,11,1,0.3536187348276584
high_conflict_exact_vs_approx,no_mixing,best_response,109,11,2,-0.1203219976455919
high_conflict_exact_vs_approx,no_mixing,best_response,109,12,0,0.21744855930705032
high_conflict_exact_vs_approx,no_mixing,best_response,109,12,1,0.3886683654143458
high_conflict_exact_vs_approx,no_mixing,best_response,109,12,2,-0.07135045204130197
high_conflict_exact_vs_approx,no_mixing,best_response,109,13,0,0.17353783989237428
high_conflict_exact_vs_approx,no_mixing,best_response,109,13,1,0.38030690623401786
high_conflict_exact_vs_approx,no_mixing,best_response,109,13,2,-0.033632787838503875
high_conflict_exact_vs_approx,no_mixing,best_response,109,14,0,0.17241821889342485
high_conflict_exact_vs_approx,no_mixing,best_response,109,14,1,0.36947597688713113
high_conflict_exact_vs_approx,no_mixing,best_response,109,14,2,-0.011438719501422688
high_conflict_exact_vs_approx,no_mixing,best_response,109,15,0,-0.040453239396415486
high_conflict_exact_vs_approx,no_mixing,best_response,109,15,1,-0.05756205330013947
high_conflict_exact_vs_approx,no_mixing,best_response,109,15,2,0.06541064564721469
high_conflict_exact_vs_approx,no_mixing,best_response,109,16,0,-0.008902477798553812
high_conflict_exact_vs_approx,no_mixing,best_response,109,16,1,-0.05704164385181071
high_conflict_exact_vs_approx,no_mixing,best_response,109,16,2,0.11367279340690878
high_conflict_exact_vs_approx,no_mixing,best_response,109,17,0,-0.12991097203931784
high_conflict_exact_vs_approx,no_mixing,best_response,109,17,1,-0.14095025126802152
high_conflict_exact_vs_approx,no_mixing,best_response,109,17,2,0.07144941219427789
high_conflict_exact_vs_approx,no_mixing,best_response,109,18,0,-0.0770786307279202
high_conflict_exact_vs_approx,no_mixing,best_response,109,18,1,-0.06210897789224494
high_conflict_exact_vs_approx,no_mixing,best_response,109,18,2,0.1634846186904044
high_conflict_exact_vs_approx,no_mixing,best_response,109,19,0,0.07366276587007309
high_conflict_exact_vs_approx,no_mixing,best_response,109,19,1,0.022694751386711766
high_conflict_exact_vs_approx,no_mixing,best_response,109,19,2,-0.07737802511336273
high_conflict_exact_vs_approx,no_mixing,best_response,109,20,0,0.04178887983251134
high_conflict_exact_vs_approx,no_mixing,best_response,109,20,1,0.08093179262965998
high_conflict_exact_vs_approx,no_mixing,best_response,109,20,2,-0.0054135032818419665
high_conflict_exact_vs_approx,no_mixing,best_response,109,21,0,0.020973289413570184
high_conflict_exact_vs_approx,no_mixing,best_response,109,21,1,0.15196772883496443
high_conflict_exact_vs_approx,no_mixing,best_response,109,21,2,0.05614663222821356
high_conflict_exact_vs_approx,no_mixing,best_response,109,22,0,0.03763322549511991
high_conflict_exact_vs_approx,no_mixing,best_response,109,22,1,0.20617436561185487
high_conflict_exact_vs_approx,no_mixing,best_response,109,22,2,0.07727558100099188
high_conflict_exact_vs_approx,no_mixing,best_response,109,23,0,0.04915509087209041
high_conflict_exact_vs_approx,no_mixing,best_response,109,23,1,0.22581105474414756
high_conflict_exact_vs_approx,no_mixing,best_response,109,23,2,0.08262091159896462
high_conflict_exact_vs_approx,no_mixing,best_response,109,24,0,0.06231196646338154
high_conflict_exact_vs_approx,no_mixing,best_response,109,24,1,0.2036148390236545
high_conflict_exact_vs_approx,no_mixing,best_response,109,24,2,0.06382261165439006
high_conflict_exact_vs_approx,no_mixing,best_response,109,25,0,0.06475251241652008
high_conflict_exact_vs_approx,no_mixing,best_response,109,25,1,0.20124416048880564
high_conflict_exact_vs_approx,no_mixing,best_response,109,25,2,0.026800841193729566
high_conflict_exact_vs_approx,no_mixing,best_response,109,26,0,0.07001374493748716
high_conflict_exact_vs_approx,no_mixing,best_response,109,26,1,0.19829687552377023
high_conflict_exact_vs_approx,no_mixing,best_response,109,26,2,0.0064380444453114305
high_conflict_exact_vs_approx,no_mixing,best_response,109,27,0,0.10683333098294262
high_conflict_exact_vs_approx,no_mixing,best_response,109,27,1,0.23328976808558377
high_conflict_exact_vs_approx,no_mixing,best_response,109,27,2,-0.019214854554601264
high_conflict_exact_vs_approx,no_mixing,best_response,109,28,0,0.13497917970020643
high_conflict_exact_vs_approx,no_mixing,best_response,109,28,1,0.2982879271788068
high_conflict_exact_vs_approx,no_mixing,best_response,109,28,2,-0.01051356308642647
high_conflict_exact_vs_approx,no_mixing,best_response,109,29,0,0.08717195361562427
high_conflict_exact_vs_approx,no_mixing,best_response,109,29,1,0.2657757044203092
high_conflict_exact_vs_approx,no_mixing,best_response,109,29,2,0.0035574773483707106
high_conflict_exact_vs_approx,no_mixing,best_response,109,30,0,0.14795643741472936
high_conflict_exact_vs_approx,no_mixing,best_response,109,30,1,0.2777353781112541
high_conflict_exact_vs_approx,no_mixing,best_response,109,30,2,-0.007553529179656286
high_conflict_exact_vs_approx,no_mixing,best_response,109,31,0,0.07479185928880402
high_conflict_exact_vs_approx,no_mixing,best_response,109,31,1,0.2721556438555067
high_conflict_exact_vs_approx,no_mixing,best_response,109,31,2,0.008227463513936932
high_conflict_exact_vs_approx,no_mixing,best_response,109,32,0,0.14425940625966538
high_conflict_exact_vs_approx,no_mixing,best_response,109,32,1,0.27750962462056267
high_conflict_exact_vs_approx,no_mixing,best_response,109,32,2,-0.005430045285340194
high_conflict_exact_vs_approx,no_mixing,best_response,110,0,0,-0.19396095826971
high_conflict_exact_vs_approx,no_mixing,best_response,110,0,1,-0.28546386954519853
high_conflict_exact_vs_approx,no_mixing,best_response,110,0,2,-0.09123938074331636
high_conflict_exact_vs_approx,no_mixing,best_response,110,1,0,-0.13083649018859603
high_conflict_exact_vs_approx,no_mixing,best_response,110,1,1,-0.08324682959656349
high_conflict_exact_vs_approx,no_mixing,best_response,110,1,2,0.10059535405314013
high_conflict_exact_vs_approx,no_mixing,best_response,110,2,0,-0.13199469332153085
high_conflict_exact_vs_approx,no_mixing,best_response,110,2,1,0.2617022888774446
high_conflict_exact_vs_approx,no_mixing,best_response,110,2,2,0.11307246114620464
high_conflict_exact_vs_approx,no_mixing,best_response,110,3,0,-0.13884084420069637
high_conflict_exact_vs_approx,no_mixing,best_response,110,3,1,0.01909495446612991
high_conflict_exact_vs_approx,no_mixing,best_response,110,3,2,0.2270993935536621
high_conflict_exact_vs_approx,no_mixing,best_response,110,4,0,-0.08673960278099005
high_conflict_exact_vs_approx,no_mixing,best_response,110,4,1,0.11204708563603144
high_conflict_exact_vs_approx,no_mixing,best_response,110,4,2,-0.030127811384739522
high_conflict_exact_vs_approx,no_mixing,best_response,110,5,0,-0.03665909064404008
high_conflict_exact_vs_approx,no_mixing,best_response,110,5,1,0.2088448506681746
high_conflict_exact_vs_approx,no_mixing,best_response,110,5,2,-0.0031608958160106726
high_conflict_exact_vs_approx,no_mixing,best_response,110,6,0,0.037740254170873205
high_conflict_exact_vs_approx,no_mixing,best_response,110,6,1,0.28768042542051697
high_conflict_exact_vs_approx,no_mixing,best_response,110,6,2,-0.023684678927476693
high_conflict_exact_vs_approx,no_mixing,best_response,110,7,0,0.08231049797062373
high_conflict_exact_vs_approx,no_mixing,best_response,110,7,1,0.31143046680187136
high_conflict_exact_vs_approx,no_mixing,best_response,110,7,2,-0.017533025281618035
high_conflict_exact_vs_approx,no_mixing,best_response,110,8,0,0.1983504246653646
high_conflict_exact_vs_approx,no_mixing,best_response,110,8,1,0.052303853299033864
high_conflict_exact_vs_approx,no_mixing,best_response,110,8,2,0.02209920558290107
high_conflict_exact_vs_approx,no_mixing,best_response,110,9,0,0.3003074156663023
high_conflict_exact_vs_approx,no_mixing,best_response,110,9,1,0.17272257879178982
high_conflict_exact_vs_approx,no_mixing,best_response,110,9,2,-0.04738847271825697
high_conflict_exact_vs_approx,no_mixing,best_response,110,10,0,0.2977229136341086
high_conflict_exact_vs_approx,no_mixing,best_response,110,10,1,0.3293964500830128
high_conflict_exact_vs_approx,no_mixing,best_response,110,10,2,-0.11512360693292165
high_conflict_exact_vs_approx,no_mixing,best_response,110,11,0,0.2306695952368183
high_conflict_exact_vs_approx,no_mixing,best_response,110,11,1,0.3878961952237612
high_conflict_exact_vs_approx,no_mixing,best_response,110,11,2,-0.0727060258229196
high_conflict_exact_vs_approx,no_mixing,best_response,110,12,0,0.1746468051965074
high_conflict_exact_vs_approx,no_mixing,best_response,110,12,1,0.3852554980051892
high_conflict_exact_vs_approx,no_mixing,best_response,110,12,2,-0.03421143463257448
high_conflict_exact_vs_approx,no_mixing,best_response,110,13,0,0.16569983458158144
high_conflict_exact_vs_approx,no_mixing,best_response,110,13,1,0.36145348885624773
high_conflict_exact_vs_approx,no_mixing,best_response,110,13,2,-0.01049039693472259
high_conflict_exact_vs_approx,no_mixing,best_response,110,14,0,-0.044467731050057885
high_conflict_exact_vs_approx,no_mixing,best_response,110,14,1,-0.04757488055594403
high_conflict_exact_vs_approx,no_mixing,best_response,110,14,2,0.06054860850594218
high_conflict_exact_vs_approx,no_mixing,best_response,110,15,0,-0.00958158628657825
high_conflict_exact_vs_approx,no_mixing,best_response,110,15,1,-0.04832476858712212
high_conflict_exact_vs_approx,no_mixing,best_response,110,15,2,0.10760922210249349
high_conflict_exact_vs_approx,no_mixing,best_response,110,16,0,-0.12989971497873987
high_conflict_exact_vs_approx,no_mixing,best_response,110,16,1,-0.1419363814805521
high_conflict_exact_vs_approx,no_mixing,best_response,110,16,2,0.0699473487122497
high_conflict_exact_vs_approx,no_mixing,best_response,110,17,0,-0.07707370907774289
high_conflict_exact_vs_approx,no_mixing,best_response,110,17,1,-0.062459645222979844
high_conflict_exact_vs_approx,no_mixing,best_response,110,17,2,0.16271737720041274
high_conflict_exact_vs_approx,no_mixing,best_response,110,18,0,0.0735850621534995
high_conflict_exact_vs_approx,no_mixing,best_response,110,18,1,0.022524774561908094
high_conflict_exact_vs_approx,no_mixing,best_response,110,18,2,-0.07730078696234238
high_conflict_exact_vs_approx,no_mixing,best_response,110,19,0,0.04162643290910961
high_conflict_exact_vs_approx,no_mixing,best_response,110,19,1,0.08061019796283281
high_conflict_exact_vs_approx,no_mixing,best_response,110,19,2,-0.005250749286501405
high_conflict_exact_vs_approx,no_mixing,best_response,110,20,0,0.020693882764225957
high_conflict_exact_vs_approx,no_mixing,best_response,110,20,1,0.1520453942577777
high_conflict_exact_vs_approx,no_mixing,best_response,110,20,2,0.056211454077397825
high_conflict_exact_vs_approx,no_mixing,best_response,110,21,0,0.03742523210564905
high_conflict_exact_vs_approx,no_mixing,best_response,110,21,1,0.206045498054352
high_conflict_exact_vs_approx,no_mixing,best_response,110,21,2,0.07743906969190026
high_conflict_exact_vs_approx,no_mixing,best_response,110,22,0,0.04897400166145828
high_conflict_exact_vs_approx,no_mixing,best_response,110,22,1,0.22568990034201758
high_conflict_exact_vs_approx,no_mixing,best_response,110,22,2,0.08268871145187169
high_conflict_exact_vs_approx,no_mixing,best_response,110,23,0,0.06205416663933164
high_conflict_exact_vs_approx,no_mixing,best_response,110,23,1,0.20316156917352546
high_conflict_exact_vs_approx,no_mixing,best_response,110,23,2,0.06394395290119324
high_conflict_exact_vs_approx,no_mixing,best_response,110,24,0,0.06465893343124465
high_conflict_exact_vs_approx,no_mixing,best_response,110,24,1,0.20093183051439936
high_conflict_exact_vs_approx,no_mixing,best_response,110,24,2,0.026751866205494787
high_conflict_exact_vs_approx,no_mixing,best_response,110,25,0,0.07048179519307776
high_conflict_exact_vs_approx,no_mixing,best_response,110,25,1,0.1988725194772613
high_conflict_exact_vs_approx,no_mixing,best_response,110,25,2,0.006262293362280791
high_conflict_exact_vs_approx,no_mixing,best_response,110,26,0,0.10662528457460446
high_conflict_exact_vs_approx,no_mixing,best_response,110,26,1,0.23368947336575674
high_conflict_exact_vs_approx,no_mixing,best_response,110,26,2,-0.019183374886741232
high_conflict_exact_vs_approx,no_mixing,best_response,110,27,0,0.13490847592489955
high_conflict_exact_vs_approx,no_mixing,best_response,110,27,1,0.29832402567127786
high_conflict_exact_vs_approx,no_mixing,best_response,110,27,2,-0.010397961760514246
high_conflict_exact_vs_approx,no_mixing,best_response,110,28,0,0.08709106359928741
high_conflict_exact_vs_approx,no_mixing,best_response,110,28,1,0.26581134178753774
high_conflict_exact_vs_approx,no_mixing,best_response,110,28,2,0.0034929566829843828
high_conflict_exact_vs_approx,no_mixing,best_response,110,29,0,0.14699211015579622
high_conflict_exact_vs_approx,no_mixing,best_response,110,29,1,0.2769774147430556
