scenario,model_name,method,seed,step,agent_idx,utility
high_conflict_exact_vs_approx,exact,best_response,109,10,0,0.14468619920050843
high_conflict_exact_vs_approx,exact,best_response,109,10,1,0.09759645668109107
high_conflict_exact_vs_approx,exact,best_response,109,10,2,0.23641597562863914
high_conflict_exact_vs_approx,exact,best_response,109,11,0,0.15970100675434146
high_conflict_exact_vs_approx,exact,best_response,109,11,1,0.10419976703216591
high_conflict_exact_vs_approx,exact,best_response,109,11,2,0.22990640853869834
high_conflict_exact_vs_approx,exact,best_response,109,12,0,0.16726360177631616
high_conflict_exact_vs_approx,exact,best_response,109,12,1,0.0853692442576078
high_conflict_exact_vs_approx,exact,best_response,109,12,2,0.24246313831776228
high_conflict_exact_vs_approx,exact,best_response,109,13,0,0.15385533109611552
high_conflict_exact_vs_approx,exact,best_response,109,13,1,0.09257141071850185
high_conflict_exact_vs_approx,exact,best_response,109,13,2,0.2441229781610977
high_conflict_exact_vs_approx,exact,best_response,109,14,0,0.16536603825395166
high_conflict_exact_vs_approx,exact,best_response,109,14,1,0.1000347518029076
high_conflict_exact_vs_approx,exact,best_response,109,14,2,0.2353218532006669
high_conflict_exact_vs_approx,exact,best_response,109,15,0,0.1493554086688594
high_conflict_exact_vs_approx,exact,best_response,109,15,1,0.09154466266949782
high_conflict_exact_vs_approx,exact,best_response,109,15,2,0.23922530812986342
high_conflict_exact_vs_approx,exact,best_response,109,16,0,0.17071084310267354
high_conflict_exact_vs_approx,exact,best_response,109,16,1,0.09806566876632784
high_conflict_exact_vs_approx,exact,best_response,109,16,2,0.23809315932538655
high_conflict_exact_vs_approx,exact,best_response,109,17,0,0.1507522183238364
high_conflict_exact_vs_approx,exact,best_response,109,17,1,0.09159278146610642
high_conflict_exact_vs_approx,exact,best_response,109,17,2,0.2417768475420638
high_conflict_exact_vs_approx,exact,best_response,109,18,0,0.1680695298547743
high_conflict_exact_vs_approx,exact,best_response,109,18,1,0.09776444419449891
high_conflict_exact_vs_approx,exact,best_response,109,18,2,0.23166982309479683
high_conflict_exact_vs_approx,exact,best_response,109,19,0,0.14455482495203853
high_conflict_exact_vs_approx,exact,best_response,109,19,1,0.09114818626574447
high_conflict_exact_vs_approx,exact,best_response,109,19,2,0.24284984857824532
high_conflict_exact_vs_approx,exact,best_response,109,20,0,0.17148433124241264
high_conflict_exact_vs_approx,exact,best_response,109,20,1,0.10092608642547596
high_conflict_exact_vs_approx,exact,best_response,109,20,2,0.23306473098084204
high_conflict_exact_vs_approx,exact,best_response,109,21,0,0.15195553501786865
high_conflict_exact_vs_approx,exact,best_response,109,21,1,0.08639685716441992
high_conflict_exact_vs_approx,exact,best_response,109,21,2,0.24228873162540926
high_conflict_exact_vs_approx,exact,best_response,109,22,0,0.16964495164797955
high_conflict_exact_vs_approx,exact,best_response,109,22,1,0.10222781583382824
high_conflict_exact_vs_approx,exact,best_response,109,22,2,0.23253859156313522
high_conflict_exact_vs_approx,exact,best_response,109,23,0,0.15311749200926897
high_conflict_exact_vs_approx,exact,best_response,109,23,1,0.09011355963044505
high_conflict_exact_vs_approx,exact,best_response,109,23,2,0.24084424705426
high_conflict_exact_vs_approx,exact,best_response,109,24,0,0.1715398589851351
high_conflict_exact_vs_approx,exact,best_response,109,24,1,0.09755643574076467
high_conflict_exact_vs_approx,exact,best_response,109,24,2,0.2400039744007745
high_conflict_exact_vs_approx,exact,best_response,109,25,0,0.1566240685372867
high_conflict_exact_vs_approx,exact,best_response,109,25,1,0.09068529525360394
high_conflict_exact_vs_approx,exact,best_response,109,25,2,0.2428763775278036
high_conflict_exact_vs_approx,exact,best_response,109,26,0,0.1587876570923858
high_conflict_exact_vs_approx,exact,best_response,109,26,1,0.09874116820807066
high_conflict_exact_vs_approx,exact,best_response,109,26,2,0.23591169344474763
high_conflict_exact_vs_approx,exact,best_response,109,27,0,0.1614433662123454
high_conflict_exact_vs_approx,exact,best_response,109,27,1,0.09170017974987826
high_conflict_exact_vs_approx,exact,best_response,109,27,2,0.24291423027574888
high_conflict_exact_vs_approx,exact,best_response,109,28,0,0.16094931020309533
high_conflict_exact_vs_approx,exact,best_response,109,28,1,0.09092751423043803
high_conflict_exact_vs_approx,exact,best_response,109,28,2,0.24459880177840776
high_conflict_exact_vs_approx,exact,best_response,109,29,0,0.16034084139469262
high_conflict_exact_vs_approx,exact,best_response,109,29,1,0.09373314303005546
high_conflict_exact_vs_approx,exact,best_response,109,29,2,0.235296431494684
high_conflict_exact_vs_approx,exact,best_response,109,30,0,0.1604324370852522
high_conflict_exact_vs_approx,exact,best_response,109,30,1,0.09314569432275908
high_conflict_exact_vs_approx,exact,best_response,109,30,2,0.2453425994475034
high_conflict_exact_vs_approx,exact,best_response,110,0,0,-0.2808024688849418
high_conflict_exact_vs_approx,exact,best_response,110,0,1,0.0947750067629467
high_conflict_exact_vs_approx,exact,best_response,110,0,2,-0.28245197370608244
high_conflict_exact_vs_approx,exact,best_response,110,1,0,0.13982650430489507
high_conflict_exact_vs_approx,exact,best_response,110,1,1,0.10964380046147734
high_conflict_exact_vs_approx,exact,best_response,110,1,2,0.2434741226133747
high_conflict_exact_vs_approx,exact,best_response,110,2,0,0.13483886620497593
high_conflict_exact_vs_approx,exact,best_response,110,2,1,0.10782522685006103
high_conflict_exact_vs_approx,exact,best_response,110,2,2,0.2093112868960859
high_conflict_exact_vs_approx,exact,best_response,110,3,0,0.15313347754829476
high_conflict_exact_vs_approx,exact,best_response,110,3,1,0.10313240665872461
high_conflict_exact_vs_approx,exact,best_response,110,3,2,0.21413166662673222
high_conflict_exact_vs_approx,exact,best_response,110,4,0,0.1474032881251608
high_conflict_exact_vs_approx,exact,best_response,110,4,1,0.1026892816365696
high_conflict_exact_vs_approx,exact,best_response,110,4,2,0.24107820757359755
high_conflict_exact_vs_approx,exact,best_response,110,5,0,0.16502571333597524
high_conflict_exact_vs_approx,exact,best_response,110,5,1,0.09960924265106134
high_conflict_exact_vs_approx,exact,best_response,110,5,2,0.22752856827136575
high_conflict_exact_vs_approx,exact,best_response,110,6,0,0.14970794656753847
high_conflict_exact_vs_approx,exact,best_response,110,6,1,0.09519280148125973
high_conflict_exact_vs_approx,exact,best_response,110,6,2,0.23822175909379675
high_conflict_exact_vs_approx,exact,best_response,110,7,0,0.1627758201935669
high_conflict_exact_vs_approx,exact,best_response,110,7,1,0.10179642439355863
high_conflict_exact_vs_approx,exact,best_response,110,7,2,0.2338781564550011
high_conflict_exact_vs_approx,exact,best_response,110,8,0,0.1569851008682081
high_conflict_exact_vs_approx,exact,best_response,110,8,1,0.08801533471944213
high_conflict_exact_vs_approx,exact,best_response,110,8,2,0.2452901626669631
high_conflict_exact_vs_approx,exact,best_response,110,9,0,0.15985088211580795
high_conflict_exact_vs_approx,exact,best_response,110,9,1,0.10500980737677644
high_conflict_exact_vs_approx,exact,best_response,110,9,2,0.2287072260755515
high_conflict_exact_vs_approx,exact,best_response,110,10,0,0.1532998345335517
high_conflict_exact_vs_approx,exact,best_response,110,10,1,0.09065946094922808
high_conflict_exact_vs_approx,exact,best_response,110,10,2,0.23743886712991308
high_conflict_exact_vs_approx,exact,best_response,110,11,0,0.16179797151951741
high_conflict_exact_vs_approx,exact,best_response,110,11,1,0.10044406509129242
high_conflict_exact_vs_approx,exact,best_response,110,11,2,0.23489597637128973
high_conflict_exact_vs_approx,exact,best_response,110,12,0,0.15849831872288475
high_conflict_exact_vs_approx,exact,best_response,110,12,1,0.08776858753864422
high_conflict_exact_vs_approx,exact,best_response,110,12,2,0.24159069723422202
high_conflict_exact_vs_approx,exact,best_response,110,13,0,0.15950908298325425
high_conflict_exact_vs_approx,exact,best_response,110,13,1,0.09854432308762191
high_conflict_exact_vs_approx,exact,best_response,110,13,2,0.24370635832181864
high_conflict_exact_vs_approx,exact,best_response,110,14,0,0.1611100461923027
high_conflict_exact_vs_approx,exact,best_response,110,14,1,0.0940579830614891
high_conflict_exact_vs_approx,exact,best_response,110,14,2,0.2357059490944593
high_conflict_exact_vs_approx,exact,best_response,110,15,0,0.16129597708730414
high_conflict_exact_vs_approx,exact,best_response,110,15,1,0.09387958164737371
high_conflict_exact_vs_approx,exact,best_response,110,15,2,0.2416503290475986
high_conflict_exact_vs_approx,exact,best_response,110,16,0,0.15961714627230414
high_conflict_exact_vs_approx,exact,best_response,110,16,1,0.09781510742968375
high_conflict_exact_vs_approx,exact,best_response,110,16,2,0.2317047239047733
high_conflict_exact_vs_approx,exact,best_response,110,17,0,0.15715466485069496
high_conflict_exact_vs_approx,exact,best_response,110,17,1,0.0949273522601085
high_conflict_exact_vs_approx,exact,best_response,110,17,2,0.2373821485274873
high_conflict_exact_vs_approx,exact,best_response,110,18,0,0.15897127471223246
high_conflict_exact_vs_approx,exact,best_response,110,18,1,0.099618477943034
high_conflict_exact_vs_approx,exact,best_response,110,18,2,0.22776846635766196
high_conflict_exact_vs_approx,exact,best_response,110,19,0,0.15122513762716264
high_conflict_exact_vs_approx,exact,best_response,110,19,1,0.09854726689443055
high_conflict_exact_vs_approx,exact,best_response,110,19,2,0.24230817863543216
high_conflict_exact_vs_approx,exact,best_response,110,20,0,0.1617793117344598
high_conflict_exact_vs_approx,exact,best_response,110,20,1,0.10125504935615856
high_conflict_exact_vs_approx,exact,best_response,110,20,2,0.2323085124166985
high_conflict_exact_vs_approx,exact,best_response,110,21,0,0.1599469333386073
high_conflict_exact_vs_approx,exact,best_response,110,21,1,0.09183742202629205
high_conflict_exact_vs_approx,exact,best_response,110,21,2,0.23916950455151842
high_conflict_exact_vs_approx,exact,best_response,110,22,0,0.16262844555362152
high_conflict_exact_vs_approx,exact,best_response,110,22,1,0.0953372546845105
high_conflict_exact_vs_approx,exact,best_response,110,22,2,0.2426348813695926
high_conflict_exact_vs_approx,exact,best_response,110,23,0,0.1619173104450028
high_conflict_exact_vs_approx,exact,best_response,110,23,1,0.09229892861808595
high_conflict_exact_vs_approx,exact,best_response,110,23,2,0.23508020910602273
high_conflict_exact_vs_approx,exact,best_response,110,24,0,0.15651109590779774
high_conflict_exact_vs_approx,exact,best_response,110,24,1,0.09384179914593173
high_conflict_exact_vs_approx,exact,best_response,110,24,2,0.244866109643737
high_conflict_exact_vs_approx,exact,best_response,110,25,0,0.17282915797394227
high_conflict_exact_vs_approx,exact,best_response,110,25,1,0.09433428520249854
high_conflict_exact_vs_approx,exact,best_response,110,25,2,0.2355626107720526
high_conflict_exact_vs_approx,exact,best_response,110,26,0,0.15065839837036507
high_conflict_exact_vs_approx,exact,best_response,110,26,1,0.08629629775793266
high_conflict_exact_vs_approx,exact,best_response,110,26,2,0.24572945024343582
high_conflict_exact_vs_approx,exact,best_response,110,27,0,0.1707039651940987
high_conflict_exact_vs_approx,exact,best_response,110,27,1,0.09938898519641359
high_conflict_exact_vs_approx,exact,best_response,110,27,2,0.2331830939528835
high_conflict_exact_vs_approx,exact,best_response,110,28,0,0.15402201468709442
high_conflict_exact_vs_approx,exact,best_response,110,28,1,0.0886721199969937
high_conflict_exact_vs_approx,exact,best_response,110,28,2,0.2430719188332343
high_conflict_exact_vs_approx,exact,best_response,110,29,0,0.16114232578210028
high_conflict_exact_vs_approx,exact,best_response,110,29,1,0.1043145461883183
high_conflict_exact_vs_approx,exact,best_response,110,29,2,0.2269339104618348
high_conflict_exact_vs_approx,exact,best_response,110,30,0,0.15123355927256818
high_conflict_exact_vs_approx,exact,best_response,110,30,1,0.08999978310806495
high_conflict_exact_vs_approx,exact,best_response,110,30,2,0.242041588469422
high_conflict_exact_vs_approx,exact,best_response,111,0,0,-0.2184791877735002
high_conflict_exact_vs_approx,exact,best_response,111,0,1,-0.2116474178823568
high_conflict_exact_vs_approx,exact,best_response,111,0,2,-0.2461536762675424
high_conflict_exact_vs_approx,exact,best_response,111,1,0,0.1408055744561314
high_conflict_exact_vs_approx,exact,best_response,111,1,1,0.23681224188023897
high_conflict_exact_vs_approx,exact,best_response,111,1,2,0.08371484353364304
high_conflict_exact_vs_approx,exact,best_response,111,2,0,0.11572641019848856
high_conflict_exact_vs_approx,exact,best_response,111,2,1,0.10691032708436375
high_conflict_exact_vs_approx,exact,best_response,111,2,2,0.22893086286842299
high_conflict_exact_vs_approx,exact,best_response,111,3,0,0.1587486211994227
high_conflict_exact_vs_approx,exact,best_response,111,3,1,0.09600043063152415
high_conflict_exact_vs_approx,exact,best_response,111,3,2,0.2355810415039126
high_conflict_exact_vs_approx,exact,best_response,111,4,0,0.16521868955440844
high_conflict_exact_vs_approx,exact,best_response,111,4,1,0.09793040051840116
high_conflict_exact_vs_approx,exact,best_response,111,4,2,0.2370623244990924
high_conflict_exact_vs_approx,exact,best_response,111,5,0,0.15704937861816418
high_conflict_exact_vs_approx,exact,best_response,111,5,1,0.08994397079561402
high_conflict_exact_vs_approx,exact,best_response,111,5,2,0.24031401697997423
high_conflict_exact_vs_approx,exact,best_response,111,6,0,0.16850144816258264
high_conflict_exact_vs_approx,exact,best_response,111,6,1,0.09687049688822456
high_conflict_exact_vs_approx,exact,best_response,111,6,2,0.23816852867036414
high_conflict_exact_vs_approx,exact,best_response,111,7,0,0.148864710273256
high_conflict_exact_vs_approx,exact,best_response,111,7,1,0.0922138141596883
high_conflict_exact_vs_approx,exact,best_response,111,7,2,0.23566631623015669
high_conflict_exact_vs_approx,exact,best_response,111,8,0,0.16393883521613345
high_conflict_exact_vs_approx,exact,best_response,111,8,1,0.10166871085298303
high_conflict_exact_vs_approx,exact,best_response,111,8,2,0.23308160749375506
high_conflict_exact_vs_approx,exact,best_response,111,9,0,0.15463449628091505
high_conflict_exact_vs_approx,exact,best_response,111,9,1,0.09193983482854504
high_conflict_exact_vs_approx,exact,best_response,111,9,2,0.24043112702777714
high_conflict_exact_vs_approx,exact,best_response,111,10,0,0.1668440273951165
high_conflict_exact_vs_approx,exact,best_response,111,10,1,0.098891924989077
high_conflict_exact_vs_approx,exact,best_response,111,10,2,0.2297673943158388
high_conflict_exact_vs_approx,exact,best_response,111,11,0,0.15738719029174542
high_conflict_exact_vs_approx,exact,best_response,111,11,1,0.0921239829352304
high_conflict_exact_vs_approx,exact,best_response,111,11,2,0.2383217167344931
high_conflict_exact_vs_approx,exact,best_response,111,12,0,0.1624208988236927
high_conflict_exact_vs_approx,exact,best_response,111,12,1,0.09788316748746241
high_conflict_exact_vs_approx,exact,best_response,111,12,2,0.23689231976539454
high_conflict_exact_vs_approx,exact,best_response,111,13,0,0.15546337744690938
high_conflict_exact_vs_approx,exact,best_response,111,13,1,0.09022215413503921
high_conflict_exact_vs_approx,exact,best_response,111,13,2,0.24126878104105393
high_conflict_exact_vs_approx,exact,best_response,111,14,0,0.1652074734437268
high_conflict_exact_vs_approx,exact,best_response,111,14,1,0.10108813960025825
high_conflict_exact_vs_approx,exact,best_response,111,14,2,0.2364758776774681
high_conflict_exact_vs_approx,exact,best_response,111,15,0,0.15879405566819993
high_conflict_exact_vs_approx,exact,best_response,111,15,1,0.0881806654900129
high_conflict_exact_vs_approx,exact,best_response,111,15,2,0.23770656168073045
high_conflict_exact_vs_approx,exact,best_response,111,16,0,0.17034567168190795
high_conflict_exact_vs_approx,exact,best_response,111,16,1,0.09209085648938055
high_conflict_exact_vs_approx,exact,best_response,111,16,2,0.24906749834216574
high_conflict_exact_vs_approx,exact,best_response,111,17,0,0.15482798426366956
high_conflict_exact_vs_approx,exact,best_response,111,17,1,0.08887580930613266
high_conflict_exact_vs_approx,exact,best_response,111,17,2,0.2360364201833156
high_conflict_exact_vs_approx,exact,best_response,111,18,0,0.16365338364856355
high_conflict_exact_vs_approx,exact,best_response,111,18,1,0.09401536452363267
high_conflict_exact_vs_approx,exact,best_response,111,18,2,0.23998239824856668
high_conflict_exact_vs_approx,exact,best_response,111,19,0,0.1609476323494587
high_conflict_exact_vs_approx,exact,best_response,111,19,1,0.09036349812931678
high_conflict_exact_vs_approx,exact,best_response,111,19,2,0.23927910637655952
high_conflict_exact_vs_approx,exact,best_response,111,20,0,0.15704250532475256
high_conflict_exact_vs_approx,exact,best_response,111,20,1,0.09829065336112204
high_conflict_exact_vs_approx,exact,best_response,111,20,2,0.24008699790507398
high_conflict_exact_vs_approx,exact,best_response,111,21,0,0.16241120133296766
high_conflict_exact_vs_approx,exact,best_response,111,21,1,0.09581592110941846
high_conflict_exact_vs_approx,exact,best_response,111,21,2,0.2350233406227729
high_conflict_exact_vs_approx,exact,best_response,111,22,0,0.15194357675645653
high_conflict_exact_vs_approx,exact,best_response,111,22,1,0.09725630843276732
high_conflict_exact_vs_approx,exact,best_response,111,22,2,0.23713348962886222
high_conflict_exact_vs_approx,exact,best_response,111,23,0,0.16338227973751485
high_conflict_exact_vs_approx,exact,best_response,111,23,1,0.09850893007457583
high_conflict_exact_vs_approx,exact,best_response,111,23,2,0.23302471531872387
high_conflict_exact_vs_approx,exact,best_response,111,24,0,0.15014521613587997
high_conflict_exact_vs_approx,exact,best_response,111,24,1,0.09553370489943372
high_conflict_exact_vs_approx,exact,best_response,111,24,2,0.23840925494271187
high_conflict_exact_vs_approx,exact,best_response,111,25,0,0.16490594317545562
high_conflict_exact_vs_approx,exact,best_response,111,25,1,0.09635555507652124
high_conflict_exact_vs_approx,exact,best_response,111,25,2,0.23703117789443803
high_conflict_exact_vs_approx,exact,best_response,111,26,0,0.15475378852096466
high_conflict_exact_vs_approx,exact,best_response,111,26,1,0.0967699824875469
high_conflict_exact_vs_approx,exact,best_response,111,26,2,0.24138364314234184
high_conflict_exact_vs_approx,exact,best_response,111,27,0,0.16745349632287151
high_conflict_exact_vs_approx,exact,best_response,111,27,1,0.09710769679547163
high_conflict_exact_vs_approx,exact,best_response,111,27,2,0.2357644529070608
high_conflict_exact_vs_approx,exact,best_response,111,28,0,0.15440482208984
high_conflict_exact_vs_approx,exact,best_response,111,28,1,0.08743853853188319
high_conflict_exact_vs_approx,exact,best_response,111,28,2,0.2421212598578592
high_conflict_exact_vs_approx,exact,best_response,111,29,0,0.16784752239631467
high_conflict_exact_vs_approx,exact,best_response,111,29,1,0.09918843590833892
high_conflict_exact_vs_approx,exact,best_response,111,29,2,0.23704076465160956
high_conflict_exact_vs_approx,exact,best_response,111,30,0,0.1596857367879819
high_conflict_exact_vs_approx,exact,best_response,111,30,1,0.09052738764409836
high_conflict_exact_vs_approx,exact,best_response,111,30,2,0.239713245785982
high_conflict_exact_vs_approx,exact,best_response,112,0,0,-0.19441999605045718
high_conflict_exact_vs_approx,exact,best_response,112,0,1,-0.14079795214976892
high_conflict_exact_vs_approx,exact,best_response,112,0,2,-0.276759075971254
high_conflict_exact_vs_approx,exact,best_response,112,1,0,0.06833790659343522
high_conflict_exact_vs_approx,exact,best_response,112,1,1,0.3711928221844656
high_conflict_exact_vs_approx,exact,best_response,112,1,2,0.08042529763578266
high_conflict_exact_vs_approx,exact,best_response,112,2,0,0.06589822372730983
high_conflict_exact_vs_approx,exact,best_response,112,2,1,0.16003053445687881
high_conflict_exact_vs_approx,exact,best_response,112,2,2,0.24547533675062266
high_conflict_exact_vs_approx,exact,best_response,112,3,0,0.1534223740568847
high_conflict_exact_vs_approx,exact,best_response,112,3,1,0.11135867817724815
high_conflict_exact_vs_approx,exact,best_response,112,3,2,0.197283169893785
high_conflict_exact_vs_approx,exact,best_response,112,4,0,0.1542019219518586
high_conflict_exact_vs_approx,exact,best_response,112,4,1,0.09120959041605975
high_conflict_exact_vs_approx,exact,best_response,112,4,2,0.23652636680559816
high_conflict_exact_vs_approx,exact,best_response,112,5,0,0.15952685867815292
high_conflict_exact_vs_approx,exact,best_response,112,5,1,0.09722392985836109
high_conflict_exact_vs_approx,exact,best_response,112,5,2,0.24009872379106661
high_conflict_exact_vs_approx,exact,best_response,112,6,0,0.15394802687296422
high_conflict_exact_vs_approx,exact,best_response,112,6,1,0.09505005910204062
high_conflict_exact_vs_approx,exact,best_response,112,6,2,0.2370060312761661
high_conflict_exact_vs_approx,exact,best_response,112,7,0,0.1585983003142165
high_conflict_exact_vs_approx,exact,best_response,112,7,1,0.09884049862404037
high_conflict_exact_vs_approx,exact,best_response,112,7,2,0.2394396512773726
high_conflict_exact_vs_approx,exact,best_response,112,8,0,0.15882780215838807
high_conflict_exact_vs_approx,exact,best_response,112,8,1,0.09284032537720639
high_conflict_exact_vs_approx,exact,best_response,112,8,2,0.23643384166224957
high_conflict_exact_vs_approx,exact,best_response,112,9,0,0.15785325407772458
high_conflict_exact_vs_approx,exact,best_response,112,9,1,0.09681098430396283
high_conflict_exact_vs_approx,exact,best_response,112,9,2,0.23499201827363492
high_conflict_exact_vs_approx,exact,best_response,112,10,0,0.16017257211117192
high_conflict_exact_vs_approx,exact,best_response,112,10,1,0.092714463223757
high_conflict_exact_vs_approx,exact,best_response,112,10,2,0.2358451716936683
high_conflict_exact_vs_approx,exact,best_response,112,11,0,0.15904096106605012
high_conflict_exact_vs_approx,exact,best_response,112,11,1,0.09289613938401751
high_conflict_exact_vs_approx,exact,best_response,112,11,2,0.24314993192691126
high_conflict_exact_vs_approx,exact,best_response,112,12,0,0.15862444261197248
high_conflict_exact_vs_approx,exact,best_response,112,12,1,0.09831938009541194
high_conflict_exact_vs_approx,exact,best_response,112,12,2,0.23204555007198355
high_conflict_exact_vs_approx,exact,best_response,112,13,0,0.15499796301671934
high_conflict_exact_vs_approx,exact,best_response,112,13,1,0.09873393381304509
high_conflict_exact_vs_approx,exact,best_response,112,13,2,0.2384629386314477
high_conflict_exact_vs_approx,exact,best_response,112,14,0,0.16655535481597447
high_conflict_exact_vs_approx,exact,best_response,112,14,1,0.09154381302520516
high_conflict_exact_vs_approx,exact,best_response,112,14,2,0.23802644517279858
high_conflict_exact_vs_approx,exact,best_response,112,15,0,0.15256107127452243
high_conflict_exact_vs_approx,exact,best_response,112,15,1,0.09594041570132261
high_conflict_exact_vs_approx,exact,best_response,112,15,2,0.24060480678507376
high_conflict_exact_vs_approx,exact,best_response,112,16,0,0.16315098521930685
high_conflict_exact_vs_approx,exact,best_response,112,16,1,0.09787827724635395
high_conflict_exact_vs_approx,exact,best_response,112,16,2,0.23244802165249945
high_conflict_exact_vs_approx,exact,best_response,112,17,0,0.15353064530409102
high_conflict_exact_vs_approx,exact,best_response,112,17,1,0.09391840765606929
high_conflict_exact_vs_approx,exact,best_response,112,17,2,0.24034793411612132
high_conflict_exact_vs_approx,exact,best_response,112,18,0,0.1644965270588441
high_conflict_exact_vs_approx,exact,best_response,112,18,1,0.09589364652611186
high_conflict_exact_vs_approx,exact,best_response,112,18,2,0.23344399003229344
high_conflict_exact_vs_approx,exact,best_response,112,19,0,0.16077311588877424
high_conflict_exact_vs_approx,exact,best_response,112,19,1,0.09081954731045301
high_conflict_exact_vs_approx,exact,best_response,112,19,2,0.2393345672827094
high_conflict_exact_vs_approx,exact,best_response,112,20,0,0.15326654126973596
high_conflict_exact_vs_approx,exact,best_response,112,20,1,0.10217801030531867
high_conflict_exact_vs_approx,exact,best_response,112,20,2,0.23915049945221573
high_conflict_exact_vs_approx,exact,best_response,112,21,0,0.16564834325371547
high_conflict_exact_vs_approx,exact,best_response,112,21,1,0.09706898949072722
high_conflict_exact_vs_approx,exact,best_response,112,21,2,0.2352059107585412
high_conflict_exact_vs_approx,exact,best_response,112,22,0,0.1552682787665088
high_conflict_exact_vs_approx,exact,best_response,112,22,1,0.09328652057827558
high_conflict_exact_vs_approx,exact,best_response,112,22,2,0.23822404128512342
high_conflict_exact_vs_approx,exact,best_response,112,23,0,0.16439558498488804
high_conflict_exact_vs_approx,exact,best_response,112,23,1,0.09512443376340861
high_conflict_exact_vs_approx,exact,best_response,112,23,2,0.2378344727768254
high_conflict_exact_vs_approx,exact,best_response,112,24,0,0.14954590536292423
high_conflict_exact_vs_approx,exact,best_response,112,24,1,0.09726851410456408
high_conflict_exact_vs_approx,exact,best_response,112,24,2,0.23717943439037228
high_conflict_exact_vs_approx,exact,best_response,112,25,0,0.16590493321298147
high_conflict_exact_vs_approx,exact,best_response,112,25,1,0.09749594727356145
high_conflict_exact_vs_approx,exact,best_response,112,25,2,0.22771286752873351
high_conflict_exact_vs_approx,exact,best_response,112,26,0,0.15117878140109414
high_conflict_exact_vs_approx,exact,best_response,112,26,1,0.09193069876204057
high_conflict_exact_vs_approx,exact,best_response,112,26,2,0.24278164882855166
high_conflict_exact_vs_approx,exact,best_response,112,27,0,0.16068333281497366
high_conflict_exact_vs_approx,exact,best_response,112,27,1,0.10207533808696687
high_conflict_exact_vs_approx,exact,best_response,112,27,2,0.23033299261756046
high_conflict_exact_vs_approx,exact,best_response,112,28,0,0.16084766200650416
high_conflict_exact_vs_approx,exact,best_response,112,28,1,0.09017175716512085
high_conflict_exact_vs_approx,exact,best_response,112,28,2,0.24520093442483681
high_conflict_exact_vs_approx,exact,best_response,112,29,0,0.15993816757265603
high_conflict_exact_vs_approx,exact,best_response,112,29,1,0.09649772689706679
high_conflict_exact_vs_approx,exact,best_response,112,29,2,0.23984967273890145
high_conflict_exact_vs_approx,exact,best_response,112,30,0,0.1629521313928947
high_conflict_exact_vs_approx,exact,best_response,112,30,1,0.0914710427212578
high_conflict_exact_vs_approx,exact,best_response,112,30,2,0.23627281709270953
high_conflict_exact_vs_approx,exact,projected_gradient,109,0,0,-0.11222958071484382
high_conflict_exact_vs_approx,exact,projected_gradient,109,0,1,-0.27099002788981685
high_conflict_exact_vs_approx,exact,projected_gradient,109,0,2,-0.3100798798805116
high_conflict_exact_vs_approx,exact,projected_gradient,109,1,0,-0.10502274661894387
